Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min)
139,30,4.9,0.0,0.0,0.08,0.08,18032022,234500,235500,4,0,1,1,0,1,0,1,29
216,29,4.7,25.457687,81.835585,25.497687,81.875585,11022022,152500,153000,2,1,2,2,0,1,0,0,11
217,20,4.8,19.12663,72.829976,19.13663,72.839976,28032022,113000,114000,1,2,1,0,0,0,0,1,14
218,28,5.0,19.875016,75.322405,19.965016,75.412405,16022022,223500,224500,4,0,0,0,0,0,0,0,15
153,25,4.7,19.178321,72.834715,19.248321,72.904715,16032022,233500,234500,6,0,0,3,0,1,0,1,16
219,32,4.431525177169911,18.536718,73.830327,18.646718,73.940327,8032022,204881,212500,3,2,3,2,0,1,1,0,43
220,38,4.8,13.026279,80.174568,13.046279,80.194568,28032022,102500,103000,5,0,1,2,0,1,0,1,20
221,39,4.9,17.455894,78.375467,17.485894,78.405467,3032022,222000,223000,5,0,1,1,0,1,0,1,26
167,26,4.9,21.149834,72.778666,21.209834,72.838666,13032022,171500,172000,4,1,1,0,1,0,0,1,26
97,33,4.4,11.022477,76.995667,11.092477,77.065667,14032022,213000,214500,4,3,1,3,0,0,0,0,43
144,24,4.6,22.310237,73.158921,22.370237,73.218921,1032022,184000,185000,6,1,0,0,0,1,0,0,25
222,24,4.9,11.010375,76.95295,11.050375,76.99295,21032022,151000,152000,3,1,0,2,0,1,0,1,28
223,33,4.5,22.745049,75.892471,22.835049,75.982471,10032022,225000,230500,5,0,2,2,1,0,0,1,17
224,35,4.2,22.74806,75.8934,22.83806,75.9834,20032022,193000,194000,4,3,1,1,0,1,0,1,44
225,27,4.2,19.178321,72.834715,19.268321,72.924715,6042022,203000,203500,5,3,0,2,0,1,0,1,33
226,28,4.7220005528080495,13.054347,80.257221,13.104347,80.307221,15032022,183500,184000,2,1,1,0,1,1,0,0,19
227,29,4.5,12.979096,77.640625,13.009096,77.670625,3042022,184500,185000,1,1,0,0,0,0,0,1,15
228,34,4.7,27.163303,78.057044,27.293303,78.187044,12022022,231000,232000,3,0,1,2,1,1,0,1,27
229,20,4.7,26.482419,80.320939,26.502419,80.340939,11022022,111000,112500,2,2,2,3,1,1,0,1,25
230,29,4.8,22.310237,73.158921,22.350237,73.198921,5042022,135000,135500,1,2,1,1,0,1,0,1,18
231,22,4.9,22.307898,73.167788,22.367898,73.227788,5042022,184000,184500,5,1,2,0,1,0,0,1,21
232,35,4.9,27.160832,78.011608,27.230832,78.081608,18022022,211500,213000,2,3,0,2,0,2,0,1,53
233,32,4.4,10.027014,76.308053,10.137014,76.418053,12022022,214500,215500,6,3,0,1,0,3,0,1,42
234,28,4.9,30.890184,75.829615,31.000184,75.939615,14022022,212000,213500,1,3,2,0,0,1,0,1,20
49,30,4.7,11.003681,76.975525,11.133681,77.105525,2032022,224500,225500,3,0,1,3,1,0,0,1,29
130,22,4.7,12.986047,80.218114,13.096047,80.328114,4042022,201000,202000,5,3,2,0,1,0,0,0,15
215,36,4.7,11.006686,76.951736,11.056686,77.001736,9032022,182000,183500,3,1,0,2,0,1,0,1,30
235,23,4.8,21.15276,72.778059,21.28276,72.908059,12032022,204000,204500,4,3,0,0,0,1,0,1,28
236,22,4.8,22.753839,75.897429,22.773839,75.917429,1042022,100000,100500,5,0,2,1,0,1,0,0,19
237,29,4.5,19.876106,75.340775,20.006106,75.470775,18022022,223000,224000,6,0,2,3,0,1,0,1,15
24,34,4.9,13.005801,80.250744,13.115801,80.360744,23032022,215000,220500,6,3,0,2,0,3,1,0,50
238,38,4.1,12.933298,77.614293,12.943298,77.624293,5032022,115000,115500,5,2,0,2,0,1,1,1,41
63,35,5.0,0.0,0.0,0.07,0.07,27032022,172500,173500,3,1,0,0,0,1,0,1,37
239,38,4.7,0.0,0.0,0.06,0.06,19032022,215500,221000,2,3,2,1,1,1,0,1,28
240,32,4.3,30.328174,78.049117,30.398174,78.119117,16022022,184000,185500,2,1,1,3,1,2,0,1,35
189,20,4.5,12.978453,77.643685,13.048453,77.713685,2032022,202500,203500,4,3,2,2,0,1,0,1,27
241,25,4.9,13.058616,80.264151,13.138616,80.344151,2032022,214500,215000,3,3,0,2,0,2,0,1,43
194,29,4.5,26.911927,75.797282,26.971927,75.857282,5042022,222000,223000,3,0,2,3,1,0,0,0,12
52,32,4.7,-27.165108,78.015053,27.225108,78.075053,13022022,205500,211000,6,3,2,3,1,1,0,1,31
242,39,4.1,0.0,0.0,0.13,0.13,14022022,213500,214000,2,3,1,1,0,2,0,1,39
243,31,4.4,22.307898,73.167788,22.417898,73.277788,20032022,211500,212000,5,3,0,2,0,1,0,0,47
244,37,4.5,21.170096,72.789122,21.220096,72.839122,11032022,233000,233500,3,0,0,2,0,1,0,0,26
245,36,4.9,30.905562,75.832841,30.995562,75.922841,18022022,171500,173000,2,1,2,0,2,1,0,1,31
25,37,3.8,26.849596,75.800512,26.989596,75.940512,4042022,204500,205500,6,3,1,0,0,1,0,1,42
246,26,4.806722537369174,-18.55144,-73.804855,18.61144,73.864855,5032022,210691,220500,5,3,2,3,1,0,0,0,12
247,38,4.9,11.003681,76.975525,11.043681,77.015525,9032022,133000,134000,2,2,2,0,1,0,0,1,25
248,37,4.4,27.163303,78.057044,27.243303,78.137044,18022022,220000,221000,6,3,0,1,0,1,0,1,39
249,21,4.9,21.157729,72.768726,21.247729,72.858726,20032022,232000,233000,3,0,2,2,1,1,0,0,21
250,35,4.9,26.902328,75.794257,26.932328,75.824257,26032022,183500,184000,3,1,2,3,2,0,0,1,18
251,22,4.8,26.90519,75.810753,26.99519,75.900753,29032022,204000,205500,6,3,1,0,1,1,0,0,22
252,28,4.8,17.428294,78.404423,17.448294,78.424423,1032022,82500,84000,3,0,0,2,0,1,0,1,23
90,39,4.0,12.316967,76.603067,12.446967,76.733067,18032022,174500,175500,5,1,0,1,0,0,0,1,48
107,29,4.5,12.975377,77.696664,13.055377,77.776664,31032022,222500,224000,4,0,1,0,1,0,0,0,13
253,39,4.6,13.026286,80.275235,13.046286,80.295235,30032022,113000,114000,6,2,2,1,0,1,0,1,32
254,25,4.9,12.323978,76.627961,12.453978,76.757961,6032022,214500,215000,6,3,2,0,2,0,0,0,16
255,34,5.0,11.025083,77.015393,11.055083,77.045393,5032022,172500,173000,2,1,2,0,2,0,0,0,19
256,22,4.8,12.933284,77.615428,12.953284,77.635428,26032022,94000,94500,1,0,1,1,0,1,0,1,18
257,27,5.0,26.492106,80.327797,26.562106,80.397797,16022022,205500,210500,4,3,0,2,0,1,0,1,27
258,28,4.5,19.003517,72.82765,19.073517,72.89765,12032022,171000,172000,1,1,0,1,0,1,0,0,25
259,32,5.0,10.994136,76.963303,11.024136,76.993303,1032022,182500,184000,5,1,2,1,1,1,0,1,31
260,31,4.479937739776268,23.353783,85.326967,23.463783,85.436967,4042022,191810,194500,3,3,2,1,1,1,0,1,39
261,27,4.6,17.440827,78.393391,17.510827,78.463391,16032022,175500,180000,1,1,0,0,0,0,0,1,20
262,35,3.9,19.12663,72.829976,19.20663,72.909976,29032022,195500,201000,4,3,1,0,0,2,0,1,38
263,22,4.6,12.297954,76.665169,12.327954,76.695169,5032022,230000,230500,4,0,1,2,0,1,0,1,19
264,35,4.7,0.0,0.0,0.03,0.03,17022022,211500,212500,1,3,2,1,2,1,0,1,17
265,30,4.6,22.308096,73.167753,22.318096,73.177753,13032022,104000,105500,2,0,0,2,0,0,0,0,24
266,39,4.8,12.323194,76.630583,12.343194,76.650583,13032022,112000,112500,3,2,2,1,1,1,0,0,26
148,33,4.8,17.450851,78.379347,17.510851,78.439347,3042022,180000,181000,6,1,2,3,0,1,0,1,28
267,20,4.7,18.543626,73.905101,18.623626,73.985101,23032022,171000,171500,6,1,2,0,1,1,0,0,16
55,20,4.7,0.0,0.0,0.03,0.03,1032022,182500,183500,3,1,2,2,0,0,0,0,17
268,34,4.2,12.304569,76.643622,12.364569,76.703622,13032022,231000,231500,4,0,0,0,0,0,0,0,24
269,22,4.7,12.299524,76.64262,12.369524,76.71262,29032022,171500,173000,4,1,0,3,0,0,0,1,24
270,37,4.3,26.849596,75.800512,26.869596,75.820512,15032022,115500,120500,5,2,2,3,1,1,0,1,34
258,20,4.8,19.003517,72.82765,19.013517,72.83765,9032022,93000,94500,2,0,1,0,0,1,0,0,16
271,33,4.9,21.160522,72.771477,21.210522,72.821477,5042022,224000,225000,4,0,1,1,0,1,0,1,26
164,21,5.0,22.728163,75.884212,22.858163,76.014212,2042022,171000,171500,3,1,1,1,0,1,0,1,25
113,33,4.6,22.31279,73.170283,22.38279,73.240283,10032022,171000,172500,3,1,0,3,0,2,0,1,49
191,24,4.6,12.98041,77.640489,13.06041,77.720489,23032022,183000,184000,4,1,2,0,2,0,0,0,24
139,36,4.7,0.0,0.0,0.02,0.02,13032022,115000,120000,6,2,2,3,1,2,0,1,32
272,30,4.6,19.131141,72.813074,19.16114,72.843074,7032022,190000,191000,1,1,0,2,0,1,0,1,26
273,32,4.9,17.433809,78.386744,17.523809,78.476744,18032022,235500,1000,6,0,1,2,1,1,0,1,24
252,28,4.6,17.428294,78.404423,17.558294,78.534423,31032022,194500,195000,5,3,2,1,2,0,0,1,16
166,21,4.7,26.766536,75.837333,26.896536,75.967333,4042022,203000,204000,4,3,2,1,1,1,0,1,27
274,39,4.9,19.879631,75.323403,19.899631,75.343403,17022022,111000,111500,3,2,0,1,0,1,0,1,25
253,32,4.7,13.026286,80.275235,13.046286,80.295235,26032022,90000,91000,2,0,0,1,0,0,0,1,26
275,20,4.5,19.091458,72.827808,19.151458,72.887808,28032022,193000,193500,6,3,1,2,1,1,0,0,25
276,29,4.637278568246926,0.0,0.0,0.03,0.03,5032022,213233,224000,3,0,0,3,0,1,0,1,26
277,36,5.0,26.849596,75.800512,26.859596,75.810512,15032022,82000,82500,3,0,2,3,1,1,0,0,15
278,28,4.8,12.934179,77.615797,12.954179,77.635797,17032022,110000,110500,1,0,1,2,1,1,0,0,18
279,32,4.5,18.520016,73.830547,18.570016,73.880547,9032022,203000,203500,3,3,0,2,0,1,0,1,30
130,39,4.4,12.986047,80.218114,13.096047,80.328114,2042022,194500,200000,2,3,1,1,1,1,0,1,46
280,30,4.7,21.170798,72.790489,21.280798,72.900489,29032022,222500,223000,4,0,0,1,0,1,0,1,24
281,32,4.4,18.563934,73.915367,18.603935,73.955367,5032022,160000,160500,6,1,0,1,0,1,0,1,37
282,23,4.6,22.760072,75.892574,22.850072,75.982574,29032022,213000,213500,4,3,0,0,0,1,0,1,27
217,21,4.8,19.12663,72.829976,19.16663,72.869976,5032022,152500,153500,4,1,2,2,1,1,0,0,27
283,31,4.2,22.761226,75.887522,22.821226,75.947522,5032022,172500,173500,4,1,2,3,2,1,0,1,32
284,37,4.6,19.178321,72.834715,19.198321,72.854715,13032022,114500,120000,5,2,2,2,2,1,0,0,28
285,20,4.5,21.149834,72.778666,21.199834,72.828666,3032022,201500,202000,6,3,0,1,0,1,0,1,29
54,28,4.5,26.88842,75.800689,26.89842,75.810689,3032022,102500,103500,6,0,0,0,0,1,0,1,27
109,22,4.9,12.297954,76.665169,12.307954,76.675169,24032022,82500,83000,2,0,1,0,0,0,0,1,11
95,20,4.7,17.458998,78.500366,17.518998,78.560366,15032022,171500,172000,2,1,1,2,0,1,0,0,13
286,34,4.8,23.354422,85.3329,23.484422,85.4629,12032022,224500,225000,4,0,1,2,1,1,0,1,27
190,38,4.8,13.044694,80.26147,13.084694,80.30147,13032022,123500,124000,4,2,1,0,1,1,0,1,25
287,29,4.637278568246926,12.935662,77.61413,13.065662,77.74413,2032022,50925,500,3,1,3,1,1,1,0,1,26
288,32,4.5,23.416792,85.316842,23.456792,85.356842,5042022,122000,122500,2,2,2,2,0,1,0,1,27
289,34,4.9,18.520016,73.830547,18.630016,73.940547,2032022,225500,230500,1,0,2,0,1,1,0,1,26
290,33,3.9,22.722634,75.886959,22.812634,75.976959,8032022,172500,173000,4,1,2,3,2,1,0,1,32
124,34,4.5,22.745536,75.893106,22.765536,75.913106,21032022,103500,104500,4,0,1,3,0,1,0,1,25
55,32,4.6,0.0,0.0,0.03,0.03,24032022,214500,220000,5,3,2,3,0,1,0,1,32
291,32,4.443628317821501,12.972161,77.596014,13.042161,77.666014,20032022,217953,230500,1,0,1,1,1,2,1,1,42
292,34,4.7,12.304569,76.643622,12.354569,76.693622,11032022,195000,200500,1,3,0,1,0,1,0,1,29
293,26,4.6,21.175104,72.804342,21.245104,72.874342,10032022,193000,193500,2,3,1,2,1,0,0,1,32
287,31,4.0,12.935662,77.61413,13.015662,77.69413,12032022,234500,235500,2,0,0,1,0,1,0,1,35
294,39,4.8,21.17106,72.789292,21.21106,72.829292,19032022,145000,150500,1,2,0,1,0,1,0,1,27
295,27,4.8,0.0,0.0,0.01,0.01,15022022,81000,82000,1,0,1,3,0,0,0,1,15
296,32,5.0,17.450851,78.379347,17.500851,78.429347,9032022,215500,221000,2,3,2,2,1,1,0,0,27
297,32,4.5,22.526461,88.364453,22.576461,88.414453,13022022,171000,171500,5,1,0,3,0,1,0,1,30
298,39,4.1,23.371292,85.327872,23.441292,85.397872,27032022,184000,185000,1,1,0,0,0,1,0,1,32
289,36,4.8,18.520016,73.830547,18.530016,73.840547,21032022,101500,102000,5,0,2,3,2,0,0,1,25
299,37,4.1,13.029198,77.570997,13.059198,77.600997,15032022,174500,180000,4,1,0,2,0,1,0,1,38
111,37,4.8,23.416792,85.316842,23.476792,85.376842,26032022,210000,210500,3,3,1,3,1,1,0,1,26
289,38,3.7,18.520016,73.830547,18.630016,73.940547,25032022,203000,204000,5,3,1,3,0,1,0,1,31
180,28,4.7,23.416792,85.316842,23.436792,85.336842,1032022,114000,115500,5,2,2,1,1,1,0,1,28
300,34,3.8,18.546258,73.904337,18.656258,74.014337,10032022,184000,185500,5,1,1,3,1,0,0,1,31
301,32,4.9,13.026286,80.275235,13.136286,80.385235,27032022,231500,232500,2,0,1,2,0,1,0,1,29
302,22,4.7,26.921411,75.793604,26.981411,75.853604,11032022,233500,234000,4,0,1,2,0,0,0,0,17
18,31,4.0,22.552672,88.352885,22.642672,88.442885,14022022,174500,175500,4,1,0,1,0,3,1,1,45
7,27,4.0,12.352058,76.60665,12.432058,76.68665,29032022,190000,191500,6,1,0,3,0,1,0,1,34
303,29,4.9,11.022298,76.998349,11.132298,77.108349,20032022,193500,194500,4,3,1,1,1,0,0,1,24
304,38,4.8,11.008638,76.984311,11.068638,77.044311,28032022,214000,215500,6,3,0,3,0,3,0,1,44
305,35,4.8,21.149669,72.772629,21.199669,72.822629,1042022,205000,210500,2,3,2,0,0,2,0,1,36
306,31,4.9,12.972161,77.596014,13.002161,77.626014,3042022,203000,203500,1,3,0,3,0,0,0,1,28
307,30,4.3,13.049645,80.242268,13.139645,80.332268,6032022,183500,184000,4,1,1,1,1,2,0,1,37
308,24,4.9,0.0,0.0,0.06,0.06,3042022,180000,180500,3,1,1,0,0,0,0,0,10
309,33,4.8,17.430448,78.418213,17.520448,78.508213,10032022,231500,233000,5,0,2,1,0,0,0,0,23
310,29,4.6,30.372202,78.077151,30.442202,78.147151,18022022,234000,235500,6,0,0,3,0,0,0,1,22
106,38,4.6,19.176269,72.836721,19.216269,72.876721,17032022,124500,125500,5,2,2,0,1,1,0,1,26
311,26,4.9,23.351489,85.324253,23.411489,85.384253,13032022,201500,202000,6,3,0,1,0,1,0,1,34
312,39,4.8,0.0,0.0,0.04,0.04,17032022,155500,161000,6,1,2,2,1,0,0,1,26
126,24,4.5,0.0,0.0,0.11,0.11,16032022,231000,231500,3,0,0,0,0,0,0,1,21
158,34,4.2,18.530963,73.828972,18.590963,73.888972,21032022,225000,230000,5,0,0,3,0,1,0,1,28
313,26,4.7,26.766536,75.837333,26.826536,75.897333,9032022,224500,225500,4,0,2,0,0,0,0,1,14
314,35,4.7,22.722634,75.886959,22.762634,75.926959,3032022,151000,151500,2,1,2,3,0,1,0,1,17
138,36,4.2,12.98041,77.640489,13.01041,77.670489,1042022,183000,183500,6,1,0,1,0,1,0,1,37
243,24,2.6,22.307898,73.167788,22.417898,73.277788,6042022,223500,225000,1,0,1,1,0,1,1,1,42
137,27,4.746206834111228,0.0,0.0,0.07,0.07,10032022,178012,175500,1,1,0,0,0,0,0,0,17
43,33,4.3,19.091458,72.827808,19.201458,72.937808,2042022,172000,173000,2,1,1,3,0,1,0,1,34
315,26,4.6,19.874733,75.353942,19.984733,75.463942,14022022,183500,185000,4,1,1,2,0,1,0,1,25
316,32,5.0,13.045479,80.23311,13.155479,80.34311,4032022,192000,193500,4,3,1,2,1,1,0,0,30
317,37,4.9,26.956431,75.776649,27.046431,75.866649,20032022,191000,192500,3,3,0,3,0,2,0,1,48
318,26,4.9,10.027014,76.308053,10.157014,76.438053,12022022,235500,0,5,0,2,1,1,1,0,1,18
319,31,4.8,11.008638,76.984311,11.138638,77.114311,27032022,231000,231500,5,0,1,1,1,0,0,1,28
320,37,4.6,13.022394,80.242439,13.112394,80.332439,10032022,174500,175000,5,1,1,2,0,1,0,0,26
136,26,4.7,19.065838,72.832658,19.175838,72.942658,6032022,215500,221000,1,3,2,1,1,0,0,0,16
321,37,4.8,22.75004,75.902847,22.78004,75.932847,7032022,205000,205500,2,3,0,3,0,0,0,1,25
197,22,4.6,0.0,0.0,0.13,0.13,4042022,203500,204500,1,3,2,1,0,0,0,1,22
322,21,4.4,21.173493,72.801953,21.203493,72.831953,3042022,222500,224000,4,0,0,1,0,0,0,1,15
323,22,4.0,13.029198,77.570997,13.039198,77.580997,13032022,94500,95500,6,0,0,0,0,1,0,0,28
324,38,4.5,13.026279,80.174568,13.036279,80.184568,28032022,102000,102500,4,0,1,3,0,1,0,0,20
325,28,4.0,13.091809,80.219104,13.131809,80.259104,15032022,133000,134500,5,2,0,2,0,1,0,1,32
326,29,4.7,0.0,0.0,0.13,0.13,4042022,201000,201500,6,3,1,3,1,0,0,0,17
265,31,4.9,22.308096,73.167753,22.348096,73.207753,28032022,121500,123000,2,2,1,1,0,1,0,1,38
327,24,4.8,21.183434,72.814492,21.203434,72.834492,1032022,84500,85500,2,0,2,0,1,0,0,1,14
126,33,4.8,0.0,0.0,0.04,0.04,13032022,153500,155000,4,1,1,2,0,1,0,1,26
328,26,4.9,18.533811,73.899315,18.623811,73.989315,2042022,193500,194000,6,3,0,0,0,1,0,1,30
329,29,4.613072286943748,23.351489,85.324253,23.431489,85.404253,4042022,212870,223500,4,0,1,3,1,1,0,1,28
49,20,4.7,11.003681,76.975525,11.053681,77.025525,15032022,191000,192500,2,3,1,0,1,1,0,1,29
305,29,4.8,21.149669,72.772629,21.279669,72.902629,6042022,225000,225500,4,0,1,2,1,0,0,0,12
330,32,4.0,12.975377,77.696664,13.045377,77.766664,23032022,184500,185000,4,1,0,2,0,3,1,0,49
74,20,4.9,22.311358,73.164798,22.421358,73.274798,25032022,172500,173500,3,1,0,3,0,1,0,1,42
130,26,5.0,12.986047,80.218114,13.056047,80.288114,27032022,190000,191500,6,1,2,3,2,1,0,0,24
47,38,4.8,21.175975,72.795503,21.285975,72.905503,25032022,200000,201000,2,3,2,2,0,1,0,1,46
331,34,4.6,15.496162,73.825364,15.536162,73.865364,17022022,135000,135500,6,2,2,3,2,1,0,0,27
332,27,4.5,26.913726,75.75282,26.933726,75.77282,3042022,81000,81500,5,0,1,0,0,0,0,1,13
333,29,5.0,22.569367,88.433187,22.639367,88.503187,12022022,205500,211000,4,3,1,1,0,1,0,1,25
334,24,4.9,21.170798,72.790489,21.300798,72.920489,4042022,192000,193500,4,3,2,1,0,1,0,0,24
335,21,4.9,22.74806,75.8934,22.75806,75.9034,5032022,83000,84500,2,0,1,2,0,0,0,1,12
336,33,4.4,30.895817,75.813112,30.905817,75.823112,13022022,92500,94000,4,0,0,1,0,1,0,1,24
337,35,4.7,23.357804,85.325146,23.417804,85.385146,1032022,213000,214000,6,3,1,3,0,1,0,1,29
212,35,4.7,11.010375,76.95295,11.090375,77.03295,31032022,231500,232000,5,0,2,0,1,1,0,1,18
338,28,4.709897412156461,-30.366322,-78.070453,30.496322,78.200453,18022022,212507,223000,3,1,3,0,1,1,0,1,20
339,27,4.794619396717585,12.323994,76.626167,12.353994,76.656167,28032022,182006,181000,5,1,0,2,0,0,0,1,13
340,29,4.8,19.120083,72.907385,19.190083,72.977385,6042022,234500,235500,2,0,1,1,0,1,0,1,23
19,21,4.9,18.563934,73.915367,18.643935,73.995367,23032022,233000,233500,4,0,0,2,0,1,0,1,19
341,29,4.6,12.906229,77.596791,13.016229,77.706791,4042022,214500,215000,4,3,0,3,0,1,0,0,29
73,22,4.7,12.933298,77.614293,13.023298,77.704293,20032022,201500,203000,1,3,0,0,0,0,0,1,24
342,29,4.625175427595337,12.337978,76.616792,12.377978,76.656792,7032022,144969,130000,3,1,1,1,1,0,0,0,27
343,24,4.4,27.161661,78.011544,27.241661,78.091544,18022022,204500,210000,2,3,2,3,1,0,0,1,40
162,23,4.9,12.337928,76.617889,12.347928,76.627889,11032022,113500,115000,5,2,2,0,1,0,0,1,22
344,27,4.6,13.066762,80.251865,13.076762,80.261865,13032022,111500,112000,4,2,2,1,1,0,0,0,12
345,33,4.1,10.994136,76.963303,11.074136,77.043303,10032022,182000,182500,6,1,0,1,0,1,0,1,43
261,35,4.6,17.440827,78.393391,17.550827,78.503391,2032022,181500,183000,4,1,2,3,1,1,0,1,26
346,21,4.7,11.003681,76.975525,11.033681,77.005525,24032022,171500,173000,4,1,1,2,1,0,0,1,27
72,39,4.4,13.064181,80.236442,13.154181,80.326442,23032022,221500,222500,3,0,0,3,0,2,0,1,35
347,34,4.8,13.066762,80.251865,13.116762,80.301865,26032022,224500,225000,4,0,2,1,1,1,0,1,27
89,29,4.9,21.160437,72.774209,21.200437,72.814209,15032022,121000,122500,2,2,0,1,0,1,0,0,27
348,20,4.7,19.091458,72.827808,19.111458,72.847808,19032022,84500,85000,3,0,1,2,1,0,0,1,17
349,20,4.8,0.0,0.0,0.07,0.07,12022022,223500,225000,6,0,0,1,0,0,0,0,17
111,30,4.7,23.416792,85.316842,23.476792,85.376842,24032022,234500,0,1,0,1,1,0,0,0,1,15
350,37,4.7,30.362686,78.06889,30.492686,78.19889,12022022,212000,213000,3,3,2,2,1,1,0,1,39
351,39,4.6,22.725748,75.898497,22.755747,75.928497,15032022,201000,202000,5,3,1,1,0,1,0,0,25
352,26,5.0,17.410371,78.437225,17.520371,78.547225,4042022,172500,173000,1,1,0,1,0,1,0,1,18
353,32,4.9,0.0,0.0,0.08,0.08,18022022,175000,180000,2,1,0,3,0,3,1,0,48
11,21,4.7,18.56245,73.916619,18.65245,74.006619,10032022,234500,235500,3,0,2,1,1,0,0,1,28
354,35,4.8,12.972161,77.596014,12.992161,77.616014,13032022,100000,100500,6,0,2,0,1,0,0,1,29
111,39,4.6,23.416792,85.316842,23.446792,85.346842,11032022,183500,185000,6,1,2,2,0,0,0,0,32
208,39,5.0,12.906229,77.596791,13.036229,77.726791,2032022,231000,231500,2,0,0,3,0,1,0,1,41
355,27,4.9,9.979186,76.317361,10.049186,76.387361,18022022,210000,211000,2,3,0,1,0,2,0,1,39
307,33,4.8,13.049645,80.242268,13.079645,80.272268,7032022,183500,184000,3,1,2,1,1,0,0,1,16
356,33,4.8,17.411028,78.329645,17.541028,78.459645,10032022,211500,212500,3,3,0,3,0,3,0,1,48
185,37,4.7,12.933284,77.615428,13.003284,77.685428,6042022,172000,173500,2,1,1,2,0,0,0,1,40
103,20,4.6,11.000762,76.981876,11.020762,77.001876,3032022,82000,83000,5,0,1,1,0,0,0,0,11
357,20,4.6,0.0,0.0,0.08,0.08,12022022,220000,221000,1,3,2,2,0,1,0,0,19
358,31,4.2,18.539299,73.897902,18.609299,73.967902,10032022,210000,210500,2,3,1,1,1,1,0,0,35
92,27,4.6,11.022298,76.998349,11.042298,77.018349,7032022,113000,114000,1,2,2,2,2,0,0,1,16
359,37,4.9,22.310329,73.169083,22.360329,73.219083,9032022,172500,174000,3,1,1,1,1,0,0,0,15
360,34,4.4,12.949934,77.699386,12.999934,77.749386,5032022,214500,220000,5,3,2,2,1,1,0,0,31
361,25,4.7,11.022169,76.999594,11.082169,77.059594,17032022,224000,225000,3,0,1,0,0,0,0,0,11
362,37,4.7,19.875908,75.358888,19.925908,75.408888,17022022,224000,225000,2,0,0,3,0,1,0,0,22
363,23,4.7,10.006881,76.345397,10.076881,76.415397,14022022,225000,230500,5,0,1,3,1,1,0,0,16
364,27,5.0,12.326356,76.619103,12.366356,76.659103,5032022,150000,150500,3,2,0,1,0,0,0,1,24
365,36,4.7,17.431477,78.40035,17.451477,78.42035,11032022,102500,104000,2,0,2,0,2,0,0,0,16
366,30,4.3,26.88842,75.800689,27.02842,75.940689,18032022,193500,194500,4,3,0,0,0,1,0,0,42
367,20,4.9,0.0,0.0,0.01,0.01,11022022,114500,120000,2,2,1,1,0,1,0,1,31
21,28,4.7,11.003669,76.976494,11.073669,77.046494,14032022,211500,213000,3,3,1,0,1,1,0,1,31
368,36,4.0,0.0,0.0,0.02,0.02,30032022,102500,103500,4,0,0,2,0,0,0,1,33
369,20,4.7,13.022394,80.242439,13.072394,80.292439,17032022,233500,234000,5,0,2,1,1,1,0,1,16
28,22,4.7,18.51421,73.838429,18.62421,73.948429,6042022,232000,233000,4,0,0,2,0,1,0,1,16
186,28,4.7,12.352058,76.60665,12.462058,76.71665,25032022,182000,183000,6,1,1,2,0,0,0,1,25
133,34,4.8,21.186884,72.793616,21.196884,72.803616,5042022,84500,85000,2,0,2,2,2,1,0,1,18
243,25,4.8,22.307898,73.167788,22.417898,73.277788,14032022,182500,184000,4,1,1,1,1,0,0,1,26
370,38,5.0,19.875522,75.367127,19.925522,75.417127,15022022,212000,213500,6,3,1,3,1,1,0,1,34
371,34,3.5,26.892312,75.806896,26.972313,75.886896,31032022,173500,174000,4,1,2,0,0,1,0,1,32
230,24,4.9,22.310237,73.158921,22.420237,73.268921,20032022,193000,193500,4,3,1,1,0,0,0,1,22
372,33,4.6,23.359033,85.325347,23.449033,85.415347,12032022,211500,212500,4,3,0,0,0,2,1,0,50
373,21,4.6,22.552996,88.35231,22.572996,88.37231,17022022,115500,120000,5,2,1,0,1,1,0,0,16
142,25,4.6,22.538731,88.364878,22.598731,88.424878,15022022,174000,175000,5,1,0,1,0,0,0,1,23
374,23,4.9,22.311603,73.165012,22.351603,73.205012,5042022,144000,144500,4,2,0,2,0,1,0,1,19
375,34,4.9,30.895204,75.822103,30.945204,75.872103,17022022,224000,225500,5,0,1,0,0,1,0,1,25
376,25,4.7,17.428294,78.404423,17.498294,78.474423,31032022,185000,185500,3,1,2,0,1,1,0,1,37
377,28,4.9,25.450329,81.834279,25.540329,81.924279,12022022,221500,222000,6,0,2,1,2,0,0,1,10
378,34,3.7,18.546947,73.900626,18.656947,74.010626,27032022,213000,214000,5,3,1,2,1,1,0,1,34
379,24,4.5,26.956431,75.776649,27.066431,75.886649,8032022,233000,234000,5,0,1,3,1,1,0,1,14
380,31,5.0,13.026279,80.174568,13.086279,80.234568,28032022,202500,203000,2,3,1,2,0,1,0,0,26
381,38,4.6,19.1813,72.836191,19.2413,72.896191,21032022,201000,202000,6,3,1,2,1,1,0,1,30
382,32,4.8,30.340722,78.060221,30.430722,78.150221,16022022,173000,174500,1,1,1,2,0,0,0,1,17
383,28,5.0,19.874733,75.353942,19.964733,75.443942,14022022,180000,181500,6,1,0,2,0,0,0,1,29
